MSA,LAT,LON,Provider,Market Size,Number of Companies,Market Share,Defend $,Product,Exclusion,Included_In_Ranking,Provider_Ratio,Benchmark,Competitor_Ratio,Provider_Opportunity_Rank,Overall_Opportunity_Rank,Opportunity_Score,Opportunity_Category,Firm ID,Total_Weight,Number_of_Occurrences,Weighted_Average_Score
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,City National Bank (CA),25011066939,12842,0.006,0,Deposits,False,True,0.0,0.096652731,0.0,4.0,327.0,inf,Good,820.0,35.68,4.0,4.673486547085202
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Columbia Bank (NJ),25011066939,12842,0.015,9785852,Deposits,False,True,0.026084059,0.096652731,0.269873994,12.0,463.0,3.705432982,Good,858.0,143.74,14.0,4.042020314456658
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Comerica Bank,25011066939,12842,0.001,0,Deposits,False,True,0.0,0.096652731,0.0,10.0,433.0,inf,Good,868.0,31.869999999999997,3.0,4.596485723250707
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Customers Bank,25011066939,12842,0.002,0,Deposits,False,True,0.0,0.096652731,0.0,7.0,413.0,inf,Good,,,,
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Dime Community Bank (NY),25011066939,12842,0.016,46224756,Deposits,False,True,0.115510756,0.096652731,1.195111148,16.0,512.0,0.836742257,Fair,6777.0,153.1,13.0,4.171391247550621
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,First National Bank of Long Island,25011066939,12842,0.014,42070655,Deposits,False,True,0.120148684,0.096652731,1.243096635,18.0,515.0,0.804442689,Fair,1336.0,30.880000000000003,3.0,4.999999999999999
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,First Republic Bank,25011066939,12842,0.002,0,Deposits,False,True,0.0,0.096652731,0.0,8.0,414.0,inf,Good,1350.0,22.1,2.0,3.4999999999999996
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Flagstar,25011066939,12842,0.024,47540767,Deposits,False,True,0.079199552,0.096652731,0.819423841,15.0,496.0,1.220369667,Good,,,,
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Fulton Bank,25011066939,12842,0.004,11580404,Deposits,False,True,0.115752799,0.096652731,1.197615401,17.0,513.0,0.834992602,Poor,1435.0,66.35,5.0,4.38372268274303
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,HSBC,25011066939,12842,0.015,36951435,Deposits,True,False,,,,,,,,1570.0,285.3,38.0,4.206659656501928
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Intuit GoPayment,25011066939,12842,0.001,0,Deposits,True,False,,,,,,,,5877.0,60.16,5.0,4.157912234042553
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Israel Discount Bank,25011066939,12842,0.004,24550420,Deposits,True,False,,,,,,,,1782.0,28.21,4.0,5.0
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,JPMorgan,25011066939,12842,0.247,747324042,Deposits,True,False,,,,,,,,1804.0,2438.8,295.0,4.314917172379858
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,KeyBank,25011066939,12842,0.015,0,Deposits,False,True,0.0,0.096652731,0.0,1.0,217.0,inf,Good,1886.0,134.09,11.0,4.513908568871653
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Lending Club,25011066939,12842,0.003,0,Deposits,True,False,,,,,,,,5881.0,12.82,1.0,4.0
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,M&T Bank,25011066939,12842,0.034,143040066,Deposits,True,False,,,,,,,,2022.0,315.68,33.0,3.999809934110492
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,OceanFirst Bank,25011066939,12842,0.008,0,Deposits,False,True,0.0,0.096652731,0.0,3.0,296.0,inf,Good,2381.0,42.47,4.0,4.3169295973628445
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,PNC Bank,25011066939,12842,0.036,127466705,Deposits,True,False,,,,,,,,2444.0,609.6,82.0,4.328166010498687
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Peapack-Gladstone Bank,25011066939,12842,0.01,0,Deposits,False,True,0.0,0.096652731,0.0,2.0,269.0,inf,Good,2489.0,50.59,4.0,4.750938920735323
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Provident Bank,25011066939,12842,0.046,61350123,Deposits,False,True,0.053324328,0.096652731,0.551710512,14.0,480.0,1.812544764,Good,2586.0,305.61,29.0,4.235398056346323
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Rheinbeck Bank,25011066939,12842,0.001,21421629,Deposits,False,True,0.856486013,0.096652731,8.86147765,24.0,627.0,0.112847997,Poor,5738.0,12.82,1.0,3.0
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Sage Payment Solutions,25011066939,12842,0.001,21421941,Deposits,True,False,,,,,,,,6046.0,19.01,2.0,3.3371909521304577
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Santander,25011066939,12842,0.019,60846870,Deposits,False,True,0.128041992,0.096652731,1.32476332,19.0,518.0,0.754851818,Fair,2776.0,198.79,20.0,4.26973187786106
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,TD Ameritrade,25011066939,12842,0.001,0,Deposits,True,False,,,,,,,,5815.0,48.27,6.0,4.516262689040812
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,TD Bank,25011066939,12842,0.083,219739061,Deposits,True,False,,,,,,,,3021.0,835.08,92.0,4.104684581117977
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Tompkins Trust Company,25011066939,12842,0.001,0,Deposits,False,True,0.0,0.096652731,0.0,11.0,434.0,inf,Good,5722.0,15.84,2.0,4.3023989898989905
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Truist,25011066939,12842,0.003,8124856,Deposits,True,False,,,,,,,,6590.0,45.23,7.0,4.492151227061685
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,US Bank,25011066939,12842,0.001,0,Deposits,True,False,,,,,,,,3141.0,462.04,70.0,4.308349926413297
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Valley National Bank,25011066939,12842,0.027,109162818,Deposits,False,True,0.161651134,0.096652731,1.672494226,20.0,538.0,0.597909389,Fair,3214.0,306.48,29.0,4.177075176194205
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Webster Bank,25011066939,12842,0.033,151598829,Deposits,False,True,0.183674848,0.096652731,1.900358596,22.0,546.0,0.526216474,Fair,3275.0,226.19,21.0,4.090543348512313
NY-NJ-New York-Newark-Jersey City,40.735425,-73.80773,Wells Fargo,25011066939,12842,0.055,252021783,Deposits,True,False,,,,,,,,4839.0,1131.81,156.0,4.227909278059038
OH-Cleveland,41.667548,-81.43052,Bank of America,263207085,1554,0.02,2890610,Credit_Cash_Management,True,False,,,,,,,,4836.0,87.23,17.0,4.241316060988193
OH-Cleveland,41.667548,-81.43052,Citizens Bank,263207085,1554,0.033,2122113,Credit_Cash_Management,False,True,0.244318858,0.129855617,1.881465463,7.0,610.0,0.531500588,Fair,4841.0,55.09,11.0,4.408604102377927
OH-Cleveland,41.667548,-81.43052,Dollar Bank A FSB,263207085,1554,0.045,0,Credit_Cash_Management,False,True,0.0,0.129855617,0.0,1.0,65.0,inf,Excellent,1082.0,21.03,3.0,4.774607703281027
OH-Cleveland,41.667548,-81.43052,FNB Corporation,263207085,1554,0.055,1000,Credit_Cash_Management,False,True,6.91e-05,0.129855617,0.00053196,4.0,475.0,1879.840513,Excellent,1220.0,56.87,7.0,4.854228943203799
OH-Cleveland,41.667548,-81.43052,Farmers National Bank,263207085,1554,0.002,446835,Credit_Cash_Management,False,True,0.848827835,0.129855617,6.536704799,10.0,687.0,0.152982279,Poor,,,,
OH-Cleveland,41.667548,-81.43052,Fifth Third Bank,263207085,1554,0.055,25715,Credit_Cash_Management,False,True,0.001776341,0.129855617,0.013679352,5.0,484.0,73.10287819,Excellent,1273.0,44.72,8.0,4.274821109123435
OH-Cleveland,41.667548,-81.43052,First Commonwealth Bank,263207085,1554,0.003,0,Credit_Cash_Management,False,True,0.0,0.129855617,0.0,2.0,352.0,inf,Good,,,,
OH-Cleveland,41.667548,-81.43052,Ford Motor,263207085,1554,0.007,0,Credit_Cash_Management,True,False,,,,,,,,,,,
OH-Cleveland,41.667548,-81.43052,Huntington National Bank,263207085,1554,0.104,521381,Credit_Cash_Management,False,True,0.019046899,0.129855617,0.146677516,6.0,508.0,6.817677504,Excellent,1676.0,192.77,29.0,4.057840950355346
OH-Cleveland,41.667548,-81.43052,JPMorgan,263207085,1554,0.154,3559899,Credit_Cash_Management,True,False,,,,,,,,1804.0,248.33,43.0,4.189666975395643
OH-Cleveland,41.667548,-81.43052,KeyBank,263207085,1554,0.165,12193474,Credit_Cash_Management,False,True,0.280766919,0.129855617,2.162146898,9.0,627.0,0.462503265,Poor,1886.0,217.21,28.0,4.114405414115373
OH-Cleveland,41.667548,-81.43052,Northwest Savings Bank,263207085,1554,0.001,0,Credit_Cash_Management,False,True,0.0,0.129855617,0.0,3.0,423.0,inf,Good,2359.0,13.03,2.0,5.000000000000001
OH-Cleveland,41.667548,-81.43052,PNC Bank,263207085,1554,0.254,2726839,Credit_Cash_Management,True,False,,,,,,,,2444.0,162.14,26.0,4.541137288762798
OH-Cleveland,41.667548,-81.43052,Premier Bank (OH),263207085,1554,0.015,1027005,Credit_Cash_Management,False,True,0.260125976,0.129855617,2.003193875,8.0,620.0,0.499202804,Poor,6715.0,25.85,3.0,4.690522243713732
OH-Cleveland,41.667548,-81.43052,RBC Capital Markets,263207085,1554,0.002,626730,Credit_Cash_Management,True,False,,,,,,,,,,,
OH-Cleveland,41.667548,-81.43052,Truist,263207085,1554,0.012,0,Credit_Cash_Management,True,False,,,,,,,,6590.0,24.28,6.0,4.170510708401976
OH-Cleveland,41.667548,-81.43052,US Bank,263207085,1554,0.027,0,Credit_Cash_Management,True,False,,,,,,,,3141.0,118.25,27.0,4.401606765327696
OH-Cleveland,41.667548,-81.43052,Wells Fargo,263207085,1554,0.023,67088,Credit_Cash_Management,True,False,,,,,,,,4839.0,65.9,16.0,4.483459787556904
OH-Cleveland,41.667548,-81.43052,Bank of America,2950547391,1553,0.015,25730713,Deposits,True,False,,,,,,,,4836.0,87.23,17.0,4.241316060988193
OH-Cleveland,41.667548,-81.43052,Capital One,2950547391,1553,0.005,0,Deposits,True,False,,,,,,,,4859.0,61.41,11.0,4.390815828041036
OH-Cleveland,41.667548,-81.43052,Citizens Bank,2950547391,1553,0.028,22696636,Deposits,False,True,0.274726698,0.130079758,2.111986542,9.0,558.0,0.473487866,Poor,4841.0,55.09,11.0,4.408604102377927
OH-Cleveland,41.667548,-81.43052,Dollar Bank A FSB,2950547391,1553,0.053,0,Deposits,False,True,0.0,0.130079758,0.0,3.0,61.0,inf,Excellent,1082.0,21.03,3.0,4.774607703281027
OH-Cleveland,41.667548,-81.43052,FNB Corporation,2950547391,1553,0.054,0,Deposits,False,True,0.0,0.130079758,0.0,2.0,56.0,inf,Excellent,1220.0,56.87,7.0,4.854228943203799
OH-Cleveland,41.667548,-81.43052,Farmers National Bank,2950547391,1553,0.002,6246121,Deposits,False,True,1.058468171,0.130079758,8.137070571,10.0,623.0,0.12289435,Poor,,,,
OH-Cleveland,41.667548,-81.43052,Fifth Third Bank,2950547391,1553,0.067,0,Deposits,False,True,0.0,0.130079758,0.0,1.0,41.0,inf,Excellent,1273.0,44.72,8.0,4.274821109123435
OH-Cleveland,41.667548,-81.43052,First Commonwealth Bank,2950547391,1553,0.004,0,Deposits,False,True,0.0,0.130079758,0.0,4.0,360.0,inf,Good,,,,
OH-Cleveland,41.667548,-81.43052,Huntington National Bank,2950547391,1553,0.151,61679548,Deposits,False,True,0.138440016,0.130079758,1.064270245,6.0,506.0,0.939610973,Fair,1676.0,192.77,29.0,4.057840950355346
OH-Cleveland,41.667548,-81.43052,JPMorgan,2950547391,1553,0.166,68099364,Deposits,True,False,,,,,,,,1804.0,248.33,43.0,4.189666975395643
OH-Cleveland,41.667548,-81.43052,KeyBank,2950547391,1553,0.207,127279647,Deposits,False,True,0.208394389,0.130079758,1.602050869,8.0,533.0,0.624199905,Fair,1886.0,217.21,28.0,4.114405414115373
OH-Cleveland,41.667548,-81.43052,Northwest Savings Bank,2950547391,1553,0.004,0,Deposits,False,True,0.0,0.130079758,0.0,5.0,361.0,inf,Good,2359.0,13.03,2.0,5.000000000000001
OH-Cleveland,41.667548,-81.43052,PNC Bank,2950547391,1553,0.169,10503986,Deposits,True,False,,,,,,,,2444.0,162.14,26.0,4.541137288762798
OH-Cleveland,41.667548,-81.43052,Premier Bank (OH),2950547391,1553,0.017,7392458,Deposits,False,True,0.147379592,0.130079758,1.132994051,7.0,509.0,0.882617167,Fair,6715.0,25.85,3.0,4.690522243713732
OH-Cleveland,41.667548,-81.43052,Truist,2950547391,1553,0.005,0,Deposits,True,False,,,,,,,,6590.0,24.28,6.0,4.170510708401976
OH-Cleveland,41.667548,-81.43052,US Bank,2950547391,1553,0.025,0,Deposits,True,False,,,,,,,,3141.0,118.25,27.0,4.401606765327696
OH-Cleveland,41.667548,-81.43052,Wells Fargo,2950547391,1553,0.025,3216337,Deposits,True,False,,,,,,,,4839.0,65.9,16.0,4.483459787556904
OH-Columbus,39.968562,-82.835911,Ally Bank (formerly GMAC),226821410,1202,0.021,0,Credit_Cash_Management,True,False,,,,,,,,5221.0,3.49,1.0,4.0
OH-Columbus,39.968562,-82.835911,American Express,226821410,1202,0.0,0,Credit_Cash_Management,True,False,,,,,,,,171.0,84.16,10.0,3.5640446768060836
OH-Columbus,39.968562,-82.835911,BMO,226821410,1202,0.005,0,Credit_Cash_Management,True,False,,,,,,,,303.0,4.44,1.0,5.0
OH-Columbus,39.968562,-82.835911,Bank of America,226821410,1202,0.005,64653,Credit_Cash_Management,True,False,,,,,,,,4836.0,54.48,11.0,4.683553597650514
OH-Columbus,39.968562,-82.835911,Bank of New York Mellon,226821410,1202,0.0,48444,Credit_Cash_Management,False,True,0.0,0.026701223,0.0,8.0,455.0,inf,Good,,,,
OH-Columbus,39.968562,-82.835911,Century National Bank,226821410,1202,0.047,473395,Credit_Cash_Management,False,True,0.044406011,0.026701223,1.663070317,12.0,596.0,0.601297486,Fair,752.0,19.24,3.0,3.544178794178794
OH-Columbus,39.968562,-82.835911,Dollar Bank A FSB,226821410,1202,0.001,0,Credit_Cash_Management,False,True,0.0,0.026701223,0.0,6.0,424.0,inf,Good,,,,
OH-Columbus,39.968562,-82.835911,Fifth Third Bank,226821410,1202,0.025,6441,Credit_Cash_Management,False,True,0.001135872,0.026701223,0.04254006,9.0,493.0,23.50725433,Excellent,1273.0,65.18,11.0,3.7275237803007055
OH-Columbus,39.968562,-82.835911,First Commonwealth Bank,226821410,1202,0.001,0,Credit_Cash_Management,False,True,0.0,0.026701223,0.0,7.0,425.0,inf,Good,1305.0,8.77,1.0,5.0
OH-Columbus,39.968562,-82.835911,First Financial Bank NA,226821410,1202,0.019,0,Credit_Cash_Management,False,True,0.0,0.026701223,0.0,2.0,163.0,inf,Good,1319.0,21.14,3.0,4.414853358561968
OH-Columbus,39.968562,-82.835911,Heartland,226821410,1202,0.006,0,Credit_Cash_Management,False,True,0.0,0.026701223,0.0,5.0,289.0,inf,Good,6037.0,4.39,1.0,4.0
OH-Columbus,39.968562,-82.835911,Heartland Bank (OH),226821410,1202,0.008,0,Credit_Cash_Management,False,True,0.0,0.026701223,0.0,4.0,263.0,inf,Good,6687.0,33.620000000000005,4.0,3.528256989886972
OH-Columbus,39.968562,-82.835911,Huntington National Bank,226821410,1202,0.28,1945178,Credit_Cash_Management,False,True,0.030627904,0.026701223,1.147059962,11.0,570.0,0.871794006,Fair,1676.0,118.26,16.0,4.568239472349061
OH-Columbus,39.968562,-82.835911,JPMorgan,226821410,1202,0.112,2724857,Credit_Cash_Management,True,False,,,,,,,,1804.0,178.4,29.0,4.375728699551569
OH-Columbus,39.968562,-82.835911,KeyBank,226821410,1202,0.041,12931,Credit_Cash_Management,False,True,0.001390478,0.026701223,0.052075453,10.0,496.0,19.20290536,Excellent,1886.0,33.8,6.0,4.129585798816568
OH-Columbus,39.968562,-82.835911,M&T Bank,226821410,1202,0.109,0,Credit_Cash_Management,True,False,,,,,,,,,,,
OH-Columbus,39.968562,-82.835911,PNC Bank,226821410,1202,0.158,9532229,Credit_Cash_Management,True,False,,,,,,,,2444.0,108.66,18.0,4.160040493281796
OH-Columbus,39.968562,-82.835911,PayPal,226821410,1202,0.0,397,Credit_Cash_Management,True,False,,,,,,,,5894.0,26.42,3.0,3.331945495836487
OH-Columbus,39.968562,-82.835911,Peoples Bank NA (OH),226821410,1202,0.011,0,Credit_Cash_Management,False,True,0.0,0.026701223,0.0,3.0,221.0,inf,Good,2504.0,8.77,1.0,4.0
OH-Columbus,39.968562,-82.835911,Silicon Valley Bank,226821410,1202,0.02,0,Credit_Cash_Management,True,False,,,,,,,,2842.0,8.88,1.0,5.0
OH-Columbus,39.968562,-82.835911,US Bank,226821410,1202,0.026,0,Credit_Cash_Management,True,False,,,,,,,,3141.0,51.02,10.0,4.4331634653077225
OH-Columbus,39.968562,-82.835911,Wells Fargo,226821410,1202,0.003,741677,Credit_Cash_Management,False,True,1.089957366,0.026701223,40.82050377,13.0,717.0,0.024497493,Poor,4839.0,70.17999999999999,16.0,4.074665146765461
OH-Columbus,39.968562,-82.835911,WesBanco Bank,226821410,1202,0.091,0,Credit_Cash_Management,False,True,0.0,0.026701223,0.0,1.0,16.0,inf,Excellent,3290.0,24.630000000000003,3.0,4.716605765326837
OH-Columbus,39.968562,-82.835911,Century National Bank,2437658406,1201,0.037,8967301,Deposits,False,True,0.099423072,0.031281602,3.178324152,11.0,586.0,0.314631218,Poor,752.0,19.24,3.0,3.544178794178794
OH-Columbus,39.968562,-82.835911,Dollar Bank A FSB,2437658406,1201,0.017,0,Deposits,False,True,0.0,0.031281602,0.0,5.0,199.0,inf,Good,,,,
OH-Columbus,39.968562,-82.835911,Fifth Third Bank,2437658406,1201,0.043,0,Deposits,False,True,0.0,0.031281602,0.0,2.0,86.0,inf,Excellent,1273.0,65.18,11.0,3.7275237803007055
OH-Columbus,39.968562,-82.835911,First Commonwealth Bank,2437658406,1201,0.004,0,Deposits,False,True,0.0,0.031281602,0.0,8.0,362.0,inf,Good,1305.0,8.77,1.0,5.0
OH-Columbus,39.968562,-82.835911,First Financial Bank NA,2437658406,1201,0.028,0,Deposits,False,True,0.0,0.031281602,0.0,4.0,134.0,inf,Excellent,1319.0,21.14,3.0,4.414853358561968
OH-Columbus,39.968562,-82.835911,Heartland,2437658406,1201,0.003,0,Deposits,False,True,0.0,0.031281602,0.0,9.0,398.0,inf,Good,6037.0,4.39,1.0,4.0
OH-Columbus,39.968562,-82.835911,Heartland Bank (OH),2437658406,1201,0.016,0,Deposits,False,True,0.0,0.031281602,0.0,6.0,209.0,inf,Good,6687.0,33.620000000000005,4.0,3.528256989886972
OH-Columbus,39.968562,-82.835911,Huntington National Bank,2437658406,1201,0.338,14235657,Deposits,False,True,0.017277781,0.031281602,0.552330441,10.0,481.0,1.810510386,Good,1676.0,118.26,16.0,4.568239472349061
OH-Columbus,39.968562,-82.835911,JPMorgan,2437658406,1201,0.127,70723896,Deposits,True,False,,,,,,,,1804.0,178.4,29.0,4.375728699551569
OH-Columbus,39.968562,-82.835911,KeyBank,2437658406,1201,0.039,0,Deposits,False,True,0.0,0.031281602,0.0,3.0,94.0,inf,Excellent,1886.0,33.8,6.0,4.129585798816568
OH-Columbus,39.968562,-82.835911,M&T Bank,2437658406,1201,0.038,0,Deposits,True,False,,,,,,,,,,,
OH-Columbus,39.968562,-82.835911,PNC Bank,2437658406,1201,0.238,127113852,Deposits,True,False,,,,,,,,2444.0,108.66,18.0,4.160040493281796
OH-Columbus,39.968562,-82.835911,Peoples Bank NA (OH),2437658406,1201,0.013,0,Deposits,False,True,0.0,0.031281602,0.0,7.0,238.0,inf,Good,2504.0,8.77,1.0,4.0
OH-Columbus,39.968562,-82.835911,Wells Fargo,2437658406,1201,0.009,22168089,Deposits,False,True,1.010445514,0.031281602,32.30159081,12.0,644.0,0.030958228,Poor,4839.0,70.17999999999999,16.0,4.074665146765461
OH-Columbus,39.968562,-82.835911,WesBanco Bank,2437658406,1201,0.048,0,Deposits,False,True,0.0,0.031281602,0.0,1.0,71.0,inf,Excellent,3290.0,24.630000000000003,3.0,4.716605765326837
OH-KY-IN-Cincinnati,39.078595,-84.463535,ANZ Bank,248446618,1458,0.0,0,Credit_Cash_Management,True,False,,,,,,,,46.0,8.88,1.0,4.0
OH-KY-IN-Cincinnati,39.078595,-84.463535,Ally Bank (formerly GMAC),248446618,1458,0.003,0,Credit_Cash_Management,True,False,,,,,,,,,,,
OH-KY-IN-Cincinnati,39.078595,-84.463535,Authorize.Net,248446618,1458,0.0,5082,Credit_Cash_Management,True,False,,,,,,,,6030.0,26.42,3.0,3.9916729750189246
OH-KY-IN-Cincinnati,39.078595,-84.463535,Bank of America,248446618,1458,0.051,0,Credit_Cash_Management,True,False,,,,,,,,4836.0,71.99,12.0,4.393943603278234
OH-KY-IN-Cincinnati,39.078595,-84.463535,Bank of New York Mellon,248446618,1458,0.025,0,Credit_Cash_Management,False,True,0.0,0.098887856,0.0,3.0,128.0,inf,Excellent,427.0,8.37,1.0,4.0
OH-KY-IN-Cincinnati,39.078595,-84.463535,Caterpillar Inc.,248446618,1458,0.001,271766,Credit_Cash_Management,True,False,,,,,,,,,,,
OH-KY-IN-Cincinnati,39.078595,-84.463535,Century National Bank,248446618,1458,0.0,0,Credit_Cash_Management,False,True,0.0,0.098887856,0.0,5.0,456.0,inf,Good,752.0,13.16,2.0,4.666413373860182
OH-KY-IN-Cincinnati,39.078595,-84.463535,Clover,248446618,1458,0.0,0,Credit_Cash_Management,True,False,,,,,,,,,,,
OH-KY-IN-Cincinnati,39.078595,-84.463535,Fifth Third Bank,248446618,1458,0.234,8798402,Credit_Cash_Management,False,True,0.151340392,0.098887856,1.530424446,9.0,590.0,0.653413504,Fair,1273.0,141.69,20.0,4.341308490366293
OH-KY-IN-Cincinnati,39.078595,-84.463535,First Financial Bank NA,248446618,1458,0.13,3082298,Credit_Cash_Management,False,True,0.095432914,0.098887856,0.965062016,8.0,559.0,1.036202838,Good,1319.0,100.92,13.0,4.8251089972255246
OH-KY-IN-Cincinnati,39.078595,-84.463535,Heartland Bank (OH),248446618,1458,0.001,0,Credit_Cash_Management,False,True,0.0,0.098887856,0.0,4.0,426.0,inf,Good,6687.0,5.81,1.0,5.0
OH-KY-IN-Cincinnati,39.078595,-84.463535,Huntington National Bank,248446618,1458,0.118,1950751,Credit_Cash_Management,False,True,0.066540604,0.098887856,0.672889546,7.0,544.0,1.486128006,Good,1676.0,115.57,15.0,3.9223847019122617
OH-KY-IN-Cincinnati,39.078595,-84.463535,JPMorgan,248446618,1458,0.028,4117653,Credit_Cash_Management,True,False,,,,,,,,1804.0,104.32,17.0,4.276457055214724
OH-KY-IN-Cincinnati,39.078595,-84.463535,KeyBank,248446618,1458,0.033,0,Credit_Cash_Management,False,True,0.0,0.098887856,0.0,1.0,96.0,inf,Excellent,1886.0,33.620000000000005,4.0,4.207614515169541
OH-KY-IN-Cincinnati,39.078595,-84.463535,PNC Bank,248446618,1458,0.163,2997629,Credit_Cash_Management,True,False,,,,,,,,2444.0,115.95,14.0,4.117723156532988
OH-KY-IN-Cincinnati,39.078595,-84.463535,PayPal,248446618,1458,0.0,0,Credit_Cash_Management,True,False,,,,,,,,5894.0,43.870000000000005,7.0,4.101208114884887
OH-KY-IN-Cincinnati,39.078595,-84.463535,Republic Bank & Trust Co. (KY),248446618,1458,0.0,0,Credit_Cash_Management,False,True,0.0,0.098887856,0.0,6.0,457.0,inf,Good,,,,
